28308,he,nodded
28309,nodded,brushed
28310,brushed,his
28311,his,hand
28312,hand,over
28313,over,siddhartha
28314,siddhartha,&apos;s
28315,&apos;s,shoulder
28316,shoulder,turned
28317,turned,back
28318,back,to
28319,to,his
28320,his,work.
28321,work.,and
28322,and,once
28323,once,again
28324,again,when
28325,when,the
28326,the,river
28327,river,had
28328,had,just
28329,just,increased
28330,increased,its
28331,its,flow
28332,flow,in
28333,in,the
28334,the,rainy
28335,rainy,season
28336,season,and
28337,and,made
28338,made,a
28339,a,powerful
28340,powerful,noise
28341,noise,then
28342,then,said
28343,said,siddhartha
28344,siddhartha,&quot;
28345,&quot;,isn
28346,isn,&apos;t
28347,&apos;t,it
28348,it,so
28349,so,oh
28350,oh,friend
28351,friend,the
28352,the,river
28353,river,has
28354,has,many
28355,many,voices
28356,voices,very
28357,very,many
28358,many,voices
28359,voices,hasn
28360,hasn,&apos;t
28361,&apos;t,it
28362,it,the
28363,the,voice
28364,voice,of
28365,of,a
28366,a,king
28367,king,and
28368,and,of
28369,of,a
28370,a,warrior
28371,warrior,and
28372,and,of
28373,of,a
28374,a,bull
28375,bull,and
28376,and,of
28377,of,a
28378,a,bird
28379,bird,of
28380,of,the
28381,the,night
28382,night,and
28383,and,of
28384,of,a
28385,a,woman
28386,woman,giving
28387,giving,birth
28388,birth,and
28389,and,of
28390,of,a
28391,a,sighing
28392,sighing,man
28393,man,and
28394,and,a
28395,a,thousand
28396,thousand,other
28397,other,voices
28398,voices,more
28399,more,&quot;
28400,&quot;,&quot;
28401,&quot;,so
28402,so,it
28403,it,is
28404,is,&quot;
28405,&quot;,vasudeva
28406,vasudeva,nodded
28407,nodded,&quot;
28408,&quot;,all
28409,all,voices
28410,voices,of
28411,of,the
28412,the,creatures
28413,creatures,are
28414,are,in
28415,in,its
28416,its,voice.
28417,voice.,&quot;
28418,&quot;,&quot;
28419,&quot;,and
28420,and,do
28421,do,you
28422,you,know
28423,know,&quot;
28424,&quot;,siddhartha
28425,siddhartha,continued
28426,continued,&quot;
28427,&quot;,what
28428,what,word
28429,word,it
28430,it,speaks
28431,speaks,when
28432,when,you
28433,you,succeed
28434,succeed,in
28435,in,hearing
28436,hearing,all
28437,all,of
28438,of,its
28439,its,ten
28440,ten,thousand
28441,thousand,voices
28442,voices,at
28443,at,once
28444,once,&quot;
28445,&quot;,happily
28446,happily,vasudeva
28447,vasudeva,&apos;s
28448,&apos;s,face
28449,face,was
28450,was,smiling
28451,smiling,he
28452,he,bent
28453,bent,over
28454,over,to
28455,to,siddhartha
28456,siddhartha,and
28457,and,spoke
28458,spoke,the
28459,the,holy
28460,holy,om
28461,om,into
28462,into,his
28463,his,ear.
28464,ear.,and
28465,and,this
28466,this,had
28467,had,been
28468,been,the
28469,the,very
28470,very,thing
28471,thing,which
28472,which,siddhartha
28473,siddhartha,had
28474,had,also
28475,also,been
28476,been,hearing.
28477,hearing.,and
28478,and,time
28479,time,after
28480,after,time
28481,time,his
28482,his,smile
28483,smile,became
28484,became,more
28485,more,similar
28486,similar,to
28487,to,the
28488,the,ferryman
28489,ferryman,&apos;s
28490,&apos;s,became
28491,became,almost
28492,almost,just
28493,just,as
28494,as,bright
28495,bright,almost
28496,almost,just
28497,just,as
28498,as,throughly
28499,throughly,glowing
28500,glowing,with
28501,with,bliss
28502,bliss,just
28503,just,as
28504,as,shining
28505,shining,out
28506,out,of
28507,of,thousand
28508,thousand,small
28509,small,wrinkles
28510,wrinkles,just
28511,just,as
28512,as,alike
28513,alike,to
28514,to,a
28515,a,child
28516,child,&apos;s
28517,&apos;s,just
28518,just,as
28519,as,alike
28520,alike,to
28521,to,an
28522,an,old
28523,old,man
28524,man,&apos;s.
28525,&apos;s.,many
28526,many,travellers
28527,travellers,seeing
28528,seeing,the
28529,the,two
28530,two,ferrymen
28531,ferrymen,thought
28532,thought,they
28533,they,were
28534,were,brothers.
28535,brothers.,often
28536,often,they
28537,they,sat
28538,sat,in
28539,in,the
28540,the,evening
28541,evening,together
28542,together,by
28543,by,the
28544,the,bank
28545,bank,on
28546,on,the
28547,the,log
28548,log,said
28549,said,nothing
28550,nothing,and
28551,and,both
28552,both,listened
28553,listened,to
28554,to,the
28555,the,water
28556,water,which
28557,which,was
28558,was,no
28559,no,water
28560,water,to
28561,to,them
28562,them,but
28563,but,the
28564,the,voice
28565,voice,of
28566,of,life
28567,life,the
28568,the,voice
28569,voice,of
28570,of,what
28571,what,exists
28572,exists,of
28573,of,what
28574,what,is
28575,is,eternally
28576,eternally,taking
28577,taking,shape.
28578,shape.,and
28579,and,it
28580,it,happened
28581,happened,from
28582,from,time
28583,time,to
28584,to,time
28585,time,that
28586,that,both
28587,both,when
28588,when,listening
28589,listening,to
28590,to,the
28591,the,river
28592,river,thought
28593,thought,of
28594,of,the
28595,the,same
28596,same,things
28597,things,of
28598,of,a
28599,a,conversation
28600,conversation,from
28601,from,the
28602,the,day
28603,day,before
28604,before,yesterday
28605,yesterday,of
28606,of,one
28607,one,of
28608,of,their
28609,their,travellers
28610,travellers,the
28611,the,face
28612,face,and
28613,and,fate
28614,fate,of
28615,of,whom
28616,whom,had
28617,had,occupied
28618,occupied,their
28619,their,thoughts
28620,thoughts,of
28621,of,death
28622,death,of
28623,of,their
28624,their,childhood
28625,childhood,and
28626,and,that
28627,that,they
28628,they,both
28629,both,in
28630,in,the
28631,the,same
28632,same,moment
28633,moment,when
28634,when,the
28635,the,river
28636,river,had
28637,had,been
28638,been,saying
28639,saying,something
28640,something,good
28641,good,to
28642,to,them
28643,them,looked
28644,looked,at
28645,at,each
28646,each,other
28647,other,both
28648,both,thinking
28649,thinking,precisely
28650,precisely,the
28651,the,same
28652,same,thing
28653,thing,both
28654,both,delighted
28655,delighted,about
28656,about,the
28657,the,same
28658,same,answer
28659,answer,to
28660,to,the
28661,the,same
28662,same,question.
28663,question.,there
28664,there,was
28665,was,something
28666,something,about
28667,about,this
28668,this,ferry
28669,ferry,and
28670,and,the
28671,the,two
28672,two,ferrymen
28673,ferrymen,which
28674,which,was
28675,was,transmitted
28676,transmitted,to
28677,to,others
28678,others,which
28679,which,many
28680,many,of
28681,of,the
28682,the,travellers
28683,travellers,felt.
28684,felt.,it
28685,it,happened
28686,happened,occasionally
28687,occasionally,that
28688,that,a
28689,a,traveller
28690,traveller,after
28691,after,having
28692,having,looked
28693,looked,at
28694,at,the
28695,the,face
28696,face,of
28697,of,one
28698,one,of
28699,of,the
28700,the,ferrymen
28701,ferrymen,started
28702,started,to
28703,to,tell
28704,tell,the
28705,the,story
28706,story,of
28707,of,his
28708,his,life
28709,life,told
28710,told,about
28711,about,pains
28712,pains,confessed
28713,confessed,evil
28714,evil,things
28715,things,asked
28716,asked,for
28717,for,comfort
28718,comfort,and
28719,and,advice.
28720,advice.,it
28721,it,happened
28722,happened,occasionally
28723,occasionally,that
28724,that,someone
28725,someone,asked
28726,asked,for
28727,for,permission
28728,permission,to
28729,to,stay
28730,stay,for
28731,for,a
28732,a,night
28733,night,with
28734,with,them
28735,them,to
28736,to,listen
28737,listen,to
28738,to,the
28739,the,river.
28740,river.,it
28741,it,also
28742,also,happened
28743,happened,that
28744,that,curious
28745,curious,people
28746,people,came
28747,came,who
28748,who,had
28749,had,been
28750,been,told
28751,told,that
28752,that,there
28753,there,were
28754,were,two
28755,two,wise
28756,wise,men
28757,men,or
28758,or,sorcerers
28759,sorcerers,or
28760,or,holy
28761,holy,men
28762,men,living
28763,living,by
28764,by,that
28765,that,ferry.
28766,ferry.,the
28767,the,curious
28768,curious,people
28769,people,asked
28770,asked,many
28771,many,questions
28772,questions,but
28773,but,they
28774,they,got
28775,got,no
28776,no,answers
28777,answers,and
28778,and,they
28779,they,found
28780,found,neither
28781,neither,sorcerers
28782,sorcerers,nor
28783,nor,wise
28784,wise,men
28785,men,they
28786,they,only
28787,only,found
28788,found,two
28789,two,friendly
28790,friendly,little
28791,little,old
28792,old,men
28793,men,who
28794,who,seemed
28795,seemed,to
28796,to,be
28797,be,mute
28798,mute,and
28799,and,to
28800,to,have
28801,have,become
28802,become,a
28803,a,bit
28804,bit,strange
28805,strange,and
28806,and,gaga.
28807,gaga.,and
28808,and,the
28809,the,curious
28810,curious,people
28811,people,laughed
28812,laughed,and
28813,and,were
28814,were,discussing
28815,discussing,how
28816,how,foolishly
28817,foolishly,and
28818,and,gullibly
28819,gullibly,the
28820,the,common
28821,common,people
28822,people,were
28823,were,spreading
28824,spreading,such
28825,such,empty
28826,empty,rumours.
28827,rumours.,the
28828,the,years
28829,years,passed
28830,passed,by
28831,by,and
28832,and,nobody
28833,nobody,counted
28834,counted,them.
28835,them.,then
28836,then,at
28837,at,one
28838,one,time
28839,time,monks
28840,monks,came
28841,came,by
28842,by,on
28843,on,a
28844,a,pilgrimage
28845,pilgrimage,followers
28846,followers,of
28847,of,gotama
28848,gotama,the
28849,the,buddha
28850,buddha,who
28851,who,were
28852,were,asking
28853,asking,to
28854,to,be
28855,be,ferried
28856,ferried,across
28857,across,the
28858,the,river
28859,river,and
28860,and,by
28861,by,them
28862,them,the
28863,the,ferrymen
28864,ferrymen,were
28865,were,told
28866,told,that
28867,that,they
28868,they,were
28869,were,most
28870,most,hurriedly
28871,hurriedly,walking
28872,walking,back
28873,back,to
28874,to,their
28875,their,great
28876,great,teacher
28877,teacher,for
28878,for,the
28879,the,news
28880,news,had
28881,had,spread
28882,spread,the
28883,the,exalted
28884,exalted,one
28885,one,was
28886,was,deadly
28887,deadly,sick
28888,sick,and
28889,and,would
28890,would,soon
28891,soon,die
28892,die,his
28893,his,last
28894,last,human
28895,human,death
28896,death,in
28897,in,order
28898,order,to
28899,to,become
28900,become,one
28901,one,with
28902,with,the
28903,the,salvation.
28904,salvation.,it
28905,it,was
28906,was,not
28907,not,long
28908,long,until
28909,until,a
28910,a,new
28911,new,flock
28912,flock,of
28913,of,monks
28914,monks,came
28915,came,along
28916,along,on
28917,on,their
28918,their,pilgrimage
28919,pilgrimage,and
28920,and,another
28921,another,one
28922,one,and
28923,and,the
28924,the,monks
28925,monks,as
28926,as,well
28927,well,as
28928,as,most
28929,most,of
28930,of,the
28931,the,other
28932,other,travellers
28933,travellers,and
28934,and,people
28935,people,walking
28936,walking,through
28937,through,the
28938,the,land
28939,land,spoke
28940,spoke,of
28941,of,nothing
28942,nothing,else
28943,else,than
28944,than,of
28945,of,gotama
28946,gotama,and
28947,and,his
28948,his,impending
28949,impending,death.
28950,death.,and
28951,and,as
28952,as,people
28953,people,are
28954,are,flocking
28955,flocking,from
28956,from,everywhere
28957,everywhere,and
28958,and,from
28959,from,all
28960,all,sides
28961,sides,when
28962,when,they
28963,they,are
28964,are,going
28965,going,to
28966,to,war
28967,war,or
28968,or,to
28969,to,the
28970,the,coronation
28971,coronation,of
28972,of,a
28973,a,king
28974,king,and
28975,and,are
28976,are,gathering
28977,gathering,like
28978,like,ants
28979,ants,in
28980,in,droves
28981,droves,thus
28982,thus,they
28983,they,flocked
28984,flocked,like
28985,like,being
28986,being,drawn
28987,drawn,on
28988,on,by
28989,by,a
28990,a,magic
28991,magic,spell
28992,spell,to
28993,to,where
28994,where,the
28995,the,great
28996,great,buddha
28997,buddha,was
28998,was,awaiting
28999,awaiting,his
29000,his,death
29001,death,where
29002,where,the
29003,the,huge
29004,huge,event
29005,event,was
29006,was,to
29007,to,take
29008,take,place
29009,place,and
29010,and,the
29011,the,great
29012,great,perfected
29013,perfected,one
29014,one,of
29015,of,an
29016,an,era
29017,era,was
29018,was,to
29019,to,become
29020,become,one
29021,one,with
29022,with,the
29023,the,glory.
29024,glory.,often
29025,often,siddhartha
29026,siddhartha,thought
29027,thought,in
29028,in,those
29029,those,days
29030,days,of
29031,of,the
29032,the,dying
29033,dying,wise
29034,wise,man
29035,man,the
29036,the,great
29037,great,teacher
29038,teacher,whose
29039,whose,voice
29040,voice,had
29041,had,admonished
29042,admonished,nations
29043,nations,and
29044,and,had
29045,had,awoken
29046,awoken,hundreds
29047,hundreds,of
29048,of,thousands
29049,thousands,whose
29050,whose,voice
29051,voice,he
29052,he,had
29053,had,also
29054,also,once
29055,once,heard
29056,heard,whose
29057,whose,holy
29058,holy,face
29059,face,he
29060,he,had
29061,had,also
29062,also,once
29063,once,seen
29064,seen,with
29065,with,respect.
29066,respect.,kindly
29067,kindly,he
29068,he,thought
29069,thought,of
29070,of,him
29071,him,saw
29072,saw,his
29073,his,path
29074,path,to
29075,to,perfection
29076,perfection,before
29077,before,his
29078,his,eyes
29079,eyes,and
29080,and,remembered
29081,remembered,with
29082,with,a
29083,a,smile
29084,smile,those
29085,those,words
29086,words,which
29087,which,he
29088,he,had
29089,had,once
29090,once,as
29091,as,a
29092,a,young
29093,young,man
29094,man,said
29095,said,to
29096,to,him
29097,him,the
29098,the,exalted
29099,exalted,one.
29100,one.,they
29101,they,had
29102,had,been
29103,been,so
29104,so,it
29105,it,seemed
29106,seemed,to
29107,to,him
29108,him,proud
29109,proud,and
29110,and,precocious
29111,precocious,words
29112,words,with
29113,with,a
29114,a,smile
29115,smile,he
29116,he,remembered
29117,remembered,them.
29118,them.,for
29119,for,a
29120,a,long
29121,long,time
29122,time,he
29123,he,knew
29124,knew,that
29125,that,there
29126,there,was
29127,was,nothing
29128,nothing,standing
29129,standing,between
29130,between,gotama
29131,gotama,and
29132,and,him
29133,him,any
29134,any,more
29135,more,though
29136,though,he
29137,he,was
29138,was,still
29139,still,unable
29140,unable,to
29141,to,accept
29142,accept,his
29143,his,teachings.
29144,teachings.,no
29145,no,there
29146,there,was
29147,was,no
29148,no,teaching
29149,teaching,a
29150,a,truly
29151,truly,searching
29152,searching,person
29153,person,someone
29154,someone,who
29155,who,truly
29156,truly,wanted
29157,wanted,to
29158,to,find
29159,find,could
29160,could,accept.
29161,accept.,but
29162,but,he
29163,he,who
29164,who,had
29165,had,found
29166,found,he
29167,he,could
29168,could,approve
29169,approve,of
29170,of,any
29171,any,teachings
29172,teachings,every
29173,every,path
29174,path,every
29175,every,goal
29176,goal,there
29177,there,was
29178,was,nothing
29179,nothing,standing
29180,standing,between
29181,between,him
29182,him,and
29183,and,all
29184,all,the
29185,the,other
29186,other,thousand
29187,thousand,any
29188,any,more
29189,more,who
29190,who,lived
29191,lived,in
29192,in,that
29193,that,what
29194,what,is
29195,is,eternal
29196,eternal,who
29197,who,breathed
29198,breathed,what
29199,what,is
29200,is,divine.
29201,divine.,on
29202,on,one
29203,one,of
29204,of,these
29205,these,days
29206,days,when
29207,when,so
29208,so,many
29209,many,went
29210,went,on
29211,on,a
29212,a,pilgrimage
29213,pilgrimage,to
29214,to,the
29215,the,dying
29216,dying,buddha
29217,buddha,kamala
29218,kamala,also
29219,also,went
29220,went,to
29221,to,him
29222,him,who
29223,who,used
29224,used,to
29225,to,be
29226,be,the
29227,the,most
29228,most,beautiful
29229,beautiful,of
29230,of,the
29231,the,courtesans.
29232,courtesans.,a
29233,a,long
29234,long,time
29235,time,ago
29236,ago,she
29237,she,had
29238,had,retired
29239,retired,from
29240,from,her
29241,her,previous
29242,previous,life
29243,life,had
29244,had,given
29245,given,her
29246,her,garden
29247,garden,to
29248,to,the
29249,the,monks
29250,monks,of
29251,of,gotama
29252,gotama,as
29253,as,a
29254,a,gift
29255,gift,had
29256,had,taken
29257,taken,her
29258,her,refuge
29259,refuge,in
29260,in,the
29261,the,teachings
29262,teachings,was
29263,was,among
29264,among,the
29265,the,friends
29266,friends,and
29267,and,benefactors
29268,benefactors,of
29269,of,the
29270,the,pilgrims.
29271,pilgrims.,together
29272,together,with
29273,with,siddhartha
29274,siddhartha,the
29275,the,boy
29276,boy,her
29277,her,son
29278,son,she
29279,she,had
29280,had,gone
29281,gone,on
29282,on,her
29283,her,way
29284,way,due
29285,due,to
29286,to,the
29287,the,news
29288,news,of
29289,of,the
29290,the,near
29291,near,death
29292,death,of
29293,of,gotama
29294,gotama,in
29295,in,simple
29296,simple,clothes
29297,clothes,on
29298,on,foot.
29299,foot.,with
29300,with,her
29301,her,little
29302,little,son
29303,son,she
29304,she,was
29305,was,travelling
29306,travelling,by
29307,by,the
29308,the,river
29309,river,but
29310,but,the
29311,the,boy
29312,boy,had
29313,had,soon
29314,soon,grown
29315,grown,tired
29316,tired,desired
29317,desired,to
29318,to,go
29319,go,back
29320,back,home
29321,home,desired
29322,desired,to
29323,to,rest
29324,rest,desired
29325,desired,to
29326,to,eat
29327,eat,became
29328,became,disobedient
29329,disobedient,and
29330,and,started
29331,started,whining.
29332,whining.,kamala
29333,kamala,often
29334,often,had
29335,had,to
29336,to,take
29337,take,a
29338,a,rest
29339,rest,with
29340,with,him
29341,him,he
29342,he,was
29343,was,accustomed
29344,accustomed,to
29345,to,having
29346,having,his
29347,his,way
29348,way,against
29349,against,her
29350,her,she
29351,she,had
29352,had,to
29353,to,feed
29354,feed,him
29355,him,had
29356,had,to
29357,to,comfort
29358,comfort,him
29359,him,had
29360,had,to
29361,to,scold
29362,scold,him.
29363,him.,he
29364,he,did
29365,did,not
29366,not,comprehend
29367,comprehend,why
29368,why,he
29369,he,had
29370,had,to
29371,to,go
29372,go,on
29373,on,this
29374,this,exhausting
29375,exhausting,and
29376,and,sad
29377,sad,pilgrimage
29378,pilgrimage,with
29379,with,his
29380,his,mother
29381,mother,to
29382,to,an
29383,an,unknown
29384,unknown,place
29385,place,to
29386,to,a
29387,a,stranger
29388,stranger,who
29389,who,was
29390,was,holy
29391,holy,and
29392,and,about
29393,about,to
29394,to,die.
29395,die.,so
29396,so,what
29397,what,if
29398,if,he
29399,he,died
29400,died,how
29401,how,did
29402,did,this
29403,this,concern
29404,concern,the
29405,the,boy
29406,boy,the
29407,the,pilgrims
29408,pilgrims,were
29409,were,getting
29410,getting,close
29411,close,to
29412,to,vasudeva
29413,vasudeva,&apos;s
29414,&apos;s,ferry
29415,ferry,when
29416,when,little
29417,little,siddhartha
29418,siddhartha,once
29419,once,again
29420,again,forced
29421,forced,his
29422,his,mother
29423,mother,to
29424,to,rest.
29425,rest.,she
29426,she,kamala
29427,kamala,herself
29428,herself,had
29429,had,also
29430,also,become
29431,become,tired
29432,tired,and
29433,and,while
29434,while,the
29435,the,boy
29436,boy,was
29437,was,chewing
29438,chewing,a
29439,a,banana
29440,banana,she
29441,she,crouched
29442,crouched,down
29443,down,on
29444,on,the
29445,the,ground
29446,ground,closed
29447,closed,her
29448,her,eyes
29449,eyes,a
29450,a,bit
29451,bit,and
29452,and,rested.
29453,rested.,but
29454,but,suddenly
29455,suddenly,she
29456,she,uttered
29457,uttered,a
29458,a,wailing
29459,wailing,scream
29460,scream,the
29461,the,boy
29462,boy,looked
29463,looked,at
29464,at,her
29465,her,in
29466,in,fear
29467,fear,and
29468,and,saw
29469,saw,her
29470,her,face
29471,face,having
29472,having,grown
29473,grown,pale
29474,pale,from
29475,from,horror
29476,horror,and
29477,and,from
29478,from,under
29479,under,her
29480,her,dress
29481,dress,a
29482,a,small
29483,small,black
29484,black,snake
29485,snake,fled
29486,fled,by
29487,by,which
29488,which,kamala
29489,kamala,had
29490,had,been
29491,been,bitten.
29492,bitten.,hurriedly
29493,hurriedly,they
29494,they,now
29495,now,both
29496,both,ran
29497,ran,along
29498,along,the
29499,the,path
29500,path,in
29501,in,order
29502,order,to
29503,to,reach
29504,reach,people
29505,people,and
29506,and,got
29507,got,near
29508,near,to
29509,to,the
29510,the,ferry
29511,ferry,there
29512,there,kamala
29513,kamala,collapsed
29514,collapsed,and
29515,and,was
29516,was,not
29517,not,able
29518,able,to
29519,to,go
29520,go,any
29521,any,further.
29522,further.,but
29523,but,the
29524,the,boy
29525,boy,started
29526,started,crying
29527,crying,miserably
29528,miserably,only
29529,only,interrupting
29530,interrupting,it
29531,it,to
29532,to,kiss
29533,kiss,and
29534,and,hug
29535,hug,his
29536,his,mother
29537,mother,and
29538,and,she
29539,she,also
29540,also,joined
29541,joined,his
29542,his,loud
29543,loud,screams
29544,screams,for
29545,for,help
29546,help,until
29547,until,the
29548,the,sound
29549,sound,reached
29550,reached,vasudeva
29551,vasudeva,&apos;s
29552,&apos;s,ears
29553,ears,who
29554,who,stood
29555,stood,at
29556,at,the
29557,the,ferry.
29558,ferry.,quickly
29559,quickly,he
29560,he,came
29561,came,walking
29562,walking,took
29563,took,the
29564,the,woman
29565,woman,on
29566,on,his
29567,his,arms
29568,arms,carried
29569,carried,her
29570,her,into
29571,into,the
29572,the,boat
29573,boat,the
29574,the,boy
29575,boy,ran
29576,ran,along
29577,along,and
29578,and,soon
29579,soon,they
29580,they,all
29581,all,reached
29582,reached,the
29583,the,hut
29584,hut,were
29585,were,siddhartha
29586,siddhartha,stood
29587,stood,by
29588,by,the
29589,the,stove
29590,stove,and
29591,and,was
29592,was,just
29593,just,lighting
29594,lighting,the
29595,the,fire.
29596,fire.,he
29597,he,looked
29598,looked,up
29599,up,and
29600,and,first
29601,first,saw
29602,saw,the
29603,the,boy
29604,boy,&apos;s
29605,&apos;s,face
29606,face,which
29607,which,wondrously
29608,wondrously,reminded
29609,reminded,him
29610,him,of
29611,of,something
29612,something,like
29613,like,a
29614,a,warning
29615,warning,to
29616,to,remember
29617,remember,something
29618,something,he
29619,he,had
29620,had,forgotten.
29621,forgotten.,then
29622,then,he
29623,he,saw
29624,saw,kamala
29625,kamala,whom
29626,whom,he
29627,he,instantly
29628,instantly,recognised
29629,recognised,though
29630,though,she
29631,she,lay
29632,lay,unconscious
29633,unconscious,in
29634,in,the
29635,the,ferryman
29636,ferryman,&apos;s
29637,&apos;s,arms
29638,arms,and
29639,and,now
29640,now,he
29641,he,knew
29642,knew,that
29643,that,it
29644,it,was
29645,was,his
29646,his,own
29647,own,son
29648,son,whose
29649,whose,face
29650,face,had
29651,had,been
29652,been,such
29653,such,a
29654,a,warning
29655,warning,reminder
29656,reminder,to
29657,to,him
29658,him,and
29659,and,the
29660,the,heart
29661,heart,stirred
29662,stirred,in
29663,in,his
29664,his,chest.
29665,chest.,kamala
29666,kamala,&apos;s
29667,&apos;s,wound
29668,wound,was
29669,was,washed
29670,washed,but
29671,but,had
29672,had,already
29673,already,turned
29674,turned,black
29675,black,and
29676,and,her
29677,her,body
29678,body,was
29679,was,swollen
29680,swollen,she
29681,she,was
29682,was,made
29683,made,to
29684,to,drink
29685,drink,a
29686,a,healing
29687,healing,potion.
29688,potion.,her
29689,her,consciousness
29690,consciousness,returned
29691,returned,she
29692,she,lay
29693,lay,on
29694,on,siddhartha
29695,siddhartha,&apos;s
29696,&apos;s,bed
29697,bed,in
29698,in,the
29699,the,hut
29700,hut,and
29701,and,bent
29702,bent,over
29703,over,her
29704,her,stood
29705,stood,siddhartha
29706,siddhartha,who
29707,who,used
29708,used,to
29709,to,love
29710,love,her
29711,her,so
29712,so,much.
29713,much.,it
29714,it,seemed
29715,seemed,like
29716,like,a
29717,a,dream
29718,dream,to
29719,to,her
29720,her,with
29721,with,a
29722,a,smile
29723,smile,she
29724,she,looked
29725,looked,at
29726,at,her
29727,her,friend
29728,friend,&apos;s
29729,&apos;s,face
29730,face,just
29731,just,slowly
29732,slowly,she
29733,she,realized
29734,realized,her
29735,her,situation
29736,situation,remembered
29737,remembered,the
29738,the,bite
29739,bite,called
29740,called,timidly
29741,timidly,for
29742,for,the
29743,the,boy.
29744,boy.,&quot;
29745,&quot;,he
29746,he,&apos;s
29747,&apos;s,with
29748,with,you
29749,you,don
29750,don,&apos;t
29751,&apos;t,worry
29752,worry,&quot;
29753,&quot;,said
29754,said,siddhartha.
29755,siddhartha.,kamala
29756,kamala,looked
29757,looked,into
29758,into,his
29759,his,eyes.
29760,eyes.,she
29761,she,spoke
29762,spoke,with
29763,with,a
29764,a,heavy
29765,heavy,tongue
29766,tongue,paralysed
29767,paralysed,by
29768,by,the
29769,the,poison.
29770,poison.,&quot;
29771,&quot;,you
29772,you,&apos;ve
29773,&apos;ve,become
29774,become,old
29775,old,my
29776,my,dear
29777,dear,&quot;
29778,&quot;,she
29779,she,said
29780,said,&quot;
29781,&quot;,you
29782,you,&apos;ve
29783,&apos;ve,become
29784,become,gray.
29785,gray.,but
29786,but,you
29787,you,are
29788,are,like
29789,like,the
29790,the,young
29791,young,samana
29792,samana,who
29793,who,at
29794,at,one
29795,one,time
29796,time,came
29797,came,without
29798,without,clothes
29799,clothes,with
29800,with,dusty
29801,dusty,feet
29802,feet,to
29803,to,me
29804,me,into
29805,into,the
29806,the,garden.
29807,garden.,you
29808,you,are
29809,are,much
29810,much,more
29811,more,like
29812,like,him
29813,him,than
29814,than,you
29815,you,were
29816,were,like
29817,like,him
29818,him,at
29819,at,that
29820,that,time
29821,time,when
29822,when,you
29823,you,had
29824,had,left
29825,left,me
29826,me,and
29827,and,kamaswami.
29828,kamaswami.,in
29829,in,the
29830,the,eyes
29831,eyes,you
29832,you,&apos;re
29833,&apos;re,like
29834,like,him
29835,him,siddhartha.
29836,siddhartha.,alas
29837,alas,i
29838,i,have
29839,have,also
29840,also,grown
29841,grown,old
29842,old,old--could
29843,old--could,you
29844,you,still
29845,still,recognise
29846,recognise,me
29847,me,&quot;
29848,&quot;,siddhartha
29849,siddhartha,smiled
29850,smiled,&quot;
29851,&quot;,instantly
29852,instantly,i
29853,i,recognised
29854,recognised,you
29855,you,kamala
29856,kamala,my
29857,my,dear.
29858,dear.,&quot;
29859,&quot;,kamala
29860,kamala,pointed
29861,pointed,to
29862,to,her
29863,her,boy
29864,boy,and
29865,and,said
29866,said,&quot;
29867,&quot;,did
29868,did,you
29869,you,recognise
29870,recognise,him
29871,him,as
29872,as,well
29873,well,he
29874,he,is
29875,is,your
29876,your,son.
29877,son.,&quot;
29878,&quot;,her
29879,her,eyes
29880,eyes,became
29881,became,confused
29882,confused,and
29883,and,fell
29884,fell,shut.
29885,shut.,the
29886,the,boy
29887,boy,wept
29888,wept,siddhartha
29889,siddhartha,took
29890,took,him
29891,him,on
29892,on,his
29893,his,knees
29894,knees,let
29895,let,him
29896,him,weep
29897,weep,petted
29898,petted,his
29899,his,hair
29900,hair,and
29901,and,at
29902,at,the
29903,the,sight
29904,sight,of
29905,of,the
29906,the,child
29907,child,&apos;s
29908,&apos;s,face
29909,face,a
29910,a,brahman
29911,brahman,prayer
29912,prayer,came
29913,came,to
29914,to,his
29915,his,mind
29916,mind,which
29917,which,he
29918,he,had
29919,had,learned
29920,learned,a
29921,a,long
29922,long,time
29923,time,ago
29924,ago,when
29925,when,he
29926,he,had
29927,had,been
29928,been,a
29929,a,little
29930,little,boy
29931,boy,himself.
29932,himself.,slowly
29933,slowly,with
29934,with,a
29935,a,singing
29936,singing,voice
29937,voice,he
29938,he,started
29939,started,to
29940,to,speak
29941,speak,from
29942,from,his
29943,his,past
29944,past,and
29945,and,childhood
29946,childhood,the
29947,the,words
29948,words,came
29949,came,flowing
29950,flowing,to
29951,to,him.
29952,him.,and
29953,and,with
29954,with,that
29955,that,singsong
29956,singsong,the
29957,the,boy
29958,boy,became
29959,became,calm
29960,calm,was
29961,was,only
29962,only,now
29963,now,and
29964,and,then
29965,then,uttering
29966,uttering,a
29967,a,sob
29968,sob,and
29969,and,fell
29970,fell,asleep.
29971,asleep.,siddhartha
29972,siddhartha,placed
29973,placed,him
29974,him,on
29975,on,vasudeva
29976,vasudeva,&apos;s
29977,&apos;s,bed.
29978,bed.,vasudeva
29979,vasudeva,stood
29980,stood,by
29981,by,the
29982,the,stove
29983,stove,and
29984,and,cooked
29985,cooked,rice.
29986,rice.,siddhartha
29987,siddhartha,gave
29988,gave,him
29989,him,a
29990,a,look
29991,look,which
29992,which,he
29993,he,returned
29994,returned,with
29995,with,a
29996,a,smile.
29997,smile.,&quot;
29998,&quot;,she
29999,she,&apos;ll
30000,&apos;ll,die
30001,die,&quot;
30002,&quot;,siddhartha
